Sample,Time,XCenter,YCenter
1522,60.84,8.036153333,38.84063216
1523,60.88,7.827940388,38.90625415
1524,60.92,7.607678791,38.97670463
1525,60.96,7.399048125,39.04241152
1526,61,7.178343944,39.11295276
1527,61.04,6.968104207,39.17806218
1528,61.08,6.748145802,39.24937721
1529,61.12,6.53748341,39.31457183
1530,61.16,6.317081363,39.38597868
1531,61.2,6.105994846,39.45125883
1532,61.24,5.88514761,39.52275784
1533,61.28,5.673635491,39.58812385
1534,61.32,5.452341513,39.65971539
1535,61.36,5.240402309,39.72516758
1536,61.4,5.01866003,39.796852
1537,61.44,4.80629225,39.86239073
1538,61.48,5.089142215,40.29209411
1539,61.52,5.380999789,40.71507931
1540,61.56,5.662678319,41.14375074
1541,61.6,5.94377678,41.57191232
1542,61.64,6.233867512,41.99334895
1543,61.68,6.513804142,42.42049354
1544,61.72,6.79316555,42.8471358
1545,61.76,7.081504253,43.26704629
1546,61.8,7.359713735,43.69268661
1547,61.84,7.63735298,44.11783218
1548,61.88,7.923954889,44.53623911
1549,61.92,8.200452381,44.96039786
1550,61.96,8.476384751,45.38406946
1551,62,8.761265478,45.80099552
1552,62.04,9.036066504,46.2236955
1553,62.08,9.036066504,46.2236955
1554,62.12,9.036066504,46.2236955
1555,62.16,9.036066504,46.2236955
1556,62.2,9.036066504,46.2236955
1557,62.24,9.036066504,46.2236955
1558,62.28,9.036066504,46.2236955
1559,62.32,9.036066504,46.2236955
1560,62.36,9.036066504,46.2236955
1561,62.4,9.036066504,46.2236955
1562,62.44,9.036066504,46.2236955
1563,62.48,9.036066504,46.2236955
1564,62.52,9.036066504,46.2236955
1565,62.56,9.036066504,46.2236955
1566,62.6,9.036066504,46.2236955
1567,62.64,9.036066504,46.2236955
1568,62.68,9.036066504,46.2236955
1569,62.72,9.036066504,46.2236955
1570,62.76,9.036066504,46.2236955
1571,62.8,9.036066504,46.2236955
1572,62.84,9.036066504,46.2236955
1573,62.88,9.036066504,46.2236955
1574,62.92,9.036066504,46.2236955
1575,62.96,9.036066504,46.2236955
1576,63,9.036066504,46.2236955
1577,63.04,9.036066504,46.2236955
1578,63.08,9.036066504,46.2236955
1579,63.12,9.036066504,46.2236955
1580,63.16,9.036066504,46.2236955
1581,63.2,9.036066504,46.2236955
1582,63.24,9.036066504,46.2236955
1583,63.28,9.036066504,46.2236955
1584,63.32,9.036066504,46.2236955
1585,63.36,9.036066504,46.2236955
1586,63.4,9.036066504,46.2236955
1587,63.44,9.036066504,46.2236955
1588,63.48,9.036066504,46.2236955
1589,63.52,9.036066504,46.2236955
1590,63.56,9.036066504,46.2236955
1591,63.6,9.036066504,46.2236955
1592,63.64,9.036066504,46.2236955
1593,63.68,9.036066504,46.2236955
1594,63.72,9.036066504,46.2236955
1595,63.76,9.036066504,46.2236955
1596,63.8,9.036066504,46.2236955
1597,63.84,9.036066504,46.2236955
1598,63.88,9.036066504,46.2236955
1599,63.92,9.036066504,46.2236955
1600,63.96,9.036066504,46.2236955
1601,64,9.036066504,46.2236955
1602,64.04,9.036066504,46.2236955
1603,64.08,9.036066504,46.2236955
1604,64.12,9.036066504,46.2236955
1605,64.16,9.036066504,46.2236955
1606,64.2,9.036066504,46.2236955
1607,64.24,9.036066504,46.2236955
1608,64.28,9.036066504,46.2236955
1609,64.32,9.036066504,46.2236955
1610,64.36,9.036066504,46.2236955
1611,64.4,9.036066504,46.2236955
1612,64.44,9.036066504,46.2236955
1613,64.48,9.036066504,46.2236955
1614,64.52,9.036066504,46.2236955
1615,64.56,9.036066504,46.2236955
1616,64.6,9.036066504,46.2236955
1617,64.64,9.036066504,46.2236955
1618,64.68,9.036066504,46.2236955
1619,64.72,9.036066504,46.2236955
1620,64.76,9.036066504,46.2236955
1621,64.8,9.036066504,46.2236955
1622,64.84,9.036066504,46.2236955
1623,64.88,9.036066504,46.2236955
1624,64.92,9.036066504,46.2236955
1625,64.96,9.036066504,46.2236955
1626,65,9.036066504,46.2236955
1627,65.04,9.036066504,46.2236955
1628,65.08,9.036066504,46.2236955
1629,65.12,9.036066504,46.2236955
1630,65.16,9.036066504,46.2236955
1631,65.2,9.036066504,46.2236955
1632,65.24,9.036066504,46.2236955
1633,65.28,9.036066504,46.2236955
1634,65.32,9.036066504,46.2236955
1635,65.36,9.036066504,46.2236955
1636,65.4,9.036066504,46.2236955
1637,65.44,9.036066504,46.2236955
1638,65.48,9.036066504,46.2236955
1639,65.52,9.036066504,46.2236955
1640,65.56,9.036066504,46.2236955
1641,65.6,9.036066504,46.2236955
1642,65.64,9.036066504,46.2236955
1643,65.68,9.036066504,46.2236955
1644,65.72,9.036066504,46.2236955
1645,65.76,9.036066504,46.2236955
1646,65.8,9.036066504,46.2236955
1647,65.84,9.036066504,46.2236955
1648,65.88,9.036066504,46.2236955
1649,65.92,9.036066504,46.2236955
1650,65.96,9.036066504,46.2236955
1651,66,9.036066504,46.2236955
1652,66.04,9.036066504,46.2236955
1653,66.08,9.036066504,46.2236955
1654,66.12,9.036066504,46.2236955
1655,66.16,9.036066504,46.2236955
1656,66.2,9.036066504,46.2236955
1657,66.24,9.036066504,46.2236955
1658,66.28,9.036066504,46.2236955
1659,66.32,9.036066504,46.2236955
1660,66.36,9.036066504,46.2236955
1661,66.4,9.036066504,46.2236955
1662,66.44,9.036066504,46.2236955
1663,66.48,9.036066504,46.2236955
1664,66.52,9.036066504,46.2236955
1665,66.56,9.036066504,46.2236955
1666,66.6,9.036066504,46.2236955
1667,66.64,9.036066504,46.2236955
1668,66.68,9.036066504,46.2236955
1669,66.72,9.036066504,46.2236955
1670,66.76,9.036066504,46.2236955
1671,66.8,9.036066504,46.2236955
1672,66.84,9.036066504,46.2236955
1673,66.88,9.036066504,46.2236955
1674,66.92,9.036066504,46.2236955
1675,66.96,9.036066504,46.2236955
1676,67,9.036066504,46.2236955
1677,67.04,9.036066504,46.2236955
1678,67.08,9.036066504,46.2236955
1679,67.12,9.036066504,46.2236955
1680,67.16,9.036066504,46.2236955
1681,67.2,9.036066504,46.2236955
1682,67.24,9.036066504,46.2236955
1683,67.28,9.036066504,46.2236955
1684,67.32,9.036066504,46.2236955
1685,67.36,9.036066504,46.2236955
1686,67.4,9.036066504,46.2236955
1687,67.44,9.036066504,46.2236955
1688,67.48,9.036066504,46.2236955
1689,67.52,9.036066504,46.2236955
1690,67.56,9.036066504,46.2236955
1691,67.6,9.036066504,46.2236955
1692,67.64,9.036066504,46.2236955
1693,67.68,9.036066504,46.2236955
1694,67.72,9.036066504,46.2236955
1695,67.76,9.036066504,46.2236955
1696,67.8,9.036066504,46.2236955
1697,67.84,9.036066504,46.2236955
1698,67.88,9.036066504,46.2236955
1699,67.92,9.036066504,46.2236955
1700,67.96,9.036066504,46.2236955
1701,68,9.036066504,46.2236955
1702,68.04,9.036066504,46.2236955
1703,68.08,9.036066504,46.2236955
1704,68.12,9.036066504,46.2236955
1705,68.16,9.036066504,46.2236955
1706,68.2,9.036066504,46.2236955
1707,68.24,9.036066504,46.2236955
1708,68.28,9.036066504,46.2236955
1709,68.32,9.036066504,46.2236955
1710,68.36,9.036066504,46.2236955
1711,68.4,9.036066504,46.2236955
1712,68.44,9.036066504,46.2236955
1713,68.48,9.036066504,46.2236955
1714,68.52,9.036066504,46.2236955
1715,68.56,9.036066504,46.2236955
1716,68.6,9.036066504,46.2236955
1717,68.64,9.036066504,46.2236955
1718,68.68,9.036066504,46.2236955
1719,68.72,9.036066504,46.2236955
1720,68.76,9.036066504,46.2236955
1721,68.8,9.036066504,46.2236955
1722,68.84,9.036066504,46.2236955
1723,68.88,9.036066504,46.2236955
1724,68.92,9.036066504,46.2236955
1725,68.96,9.036066504,46.2236955
1726,69,9.036066504,46.2236955
1727,69.04,9.036066504,46.2236955
1728,69.08,9.036066504,46.2236955
1729,69.12,9.036066504,46.2236955
1730,69.16,9.036066504,46.2236955
1731,69.2,9.036066504,46.2236955
1732,69.24,9.036066504,46.2236955
1733,69.28,9.036066504,46.2236955
1734,69.32,9.036066504,46.2236955
1735,69.36,9.036066504,46.2236955
1736,69.4,9.036066504,46.2236955
1737,69.44,9.036066504,46.2236955
1738,69.48,9.036066504,46.2236955
1739,69.52,9.036066504,46.2236955
1740,69.56,9.036066504,46.2236955
1741,69.6,9.036066504,46.2236955
1742,69.64,9.036066504,46.2236955
1743,69.68,9.036066504,46.2236955
1744,69.72,9.036066504,46.2236955
1745,69.76,9.036066504,46.2236955
1746,69.8,9.036066504,46.2236955
1747,69.84,9.036066504,46.2236955
1748,69.88,9.036066504,46.2236955
1749,69.92,9.036066504,46.2236955
1750,69.96,9.036066504,46.2236955
1751,70,9.036066504,46.2236955
1752,70.04,9.036066504,46.2236955
1753,70.08,9.036066504,46.2236955
1754,70.12,9.036066504,46.2236955
1755,70.16,9.036066504,46.2236955
1756,70.2,9.036066504,46.2236955
1757,70.24,9.036066504,46.2236955
1758,70.28,9.036066504,46.2236955
1759,70.32,9.036066504,46.2236955
1760,70.36,9.036066504,46.2236955
1761,70.4,9.036066504,46.2236955
1762,70.44,9.036066504,46.2236955
1763,70.48,9.036066504,46.2236955
1764,70.52,9.036066504,46.2236955
1765,70.56,9.036066504,46.2236955
1766,70.6,9.036066504,46.2236955
1767,70.64,9.036066504,46.2236955
1768,70.68,9.036066504,46.2236955
1769,70.72,9.036066504,46.2236955
1770,70.76,9.036066504,46.2236955
1771,70.8,9.036066504,46.2236955
1772,70.84,9.036066504,46.2236955
1773,70.88,9.036066504,46.2236955
1774,70.92,9.036066504,46.2236955
1775,70.96,9.036066504,46.2236955
1776,71,9.036066504,46.2236955
1777,71.04,9.036066504,46.2236955
1778,71.08,9.036066504,46.2236955
